"s"	"Fx"	"Fy"	"Fz"
10.30300	-0.02716	0.24490	1.27151
10.30400	-0.02457	0.24384	1.27060
10.30500	-0.02625	0.24460	1.26999
10.30600	-0.02716	0.24307	1.27151
10.30700	-0.02655	0.24323	1.27014
10.30800	-0.02762	0.24353	1.26923
10.30900	-0.02686	0.24506	1.26892
10.31000	-0.02594	0.24521	1.26923
10.31100	-0.02502	0.24475	1.26724
10.31200	-0.02548	0.24536	1.26724
10.31300	-0.02594	0.24628	1.26694
10.31400	-0.02609	0.24719	1.26755
10.31500	-0.02426	0.24796	1.26617
10.31600	-0.02396	0.24857	1.26663
10.31700	-0.02380	0.24887	1.26495
10.31800	-0.02350	0.24872	1.26480
10.31900	-0.02289	0.24841	1.26465
10.32000	-0.02350	0.24902	1.26312
10.32100	-0.02319	0.24719	1.26236
10.32200	-0.02472	0.24734	1.26282
10.32300	-0.02304	0.24734	1.26221
10.32400	-0.02441	0.24750	1.26099
10.32500	-0.02533	0.24719	1.26068
10.32600	-0.02380	0.24658	1.25992
10.32700	-0.02365	0.24567	1.25916
10.32800	-0.02335	0.24658	1.25931
10.32900	-0.02411	0.24658	1.25931
10.33000	-0.02228	0.24734	1.25809
10.33100	-0.02365	0.24826	1.25610
10.33200	-0.02258	0.24689	1.25656
10.33300	-0.02106	0.24597	1.25580
10.33400	-0.02213	0.24811	1.25443
10.33500	-0.01968	0.24765	1.25488
10.33600	-0.02014	0.24841	1.25381
10.33700	-0.02090	0.24734	1.25290
10.33800	-0.02075	0.24811	1.25107
10.33900	-0.02121	0.24704	1.25153
10.34000	-0.02136	0.24673	1.25092
10.34100	-0.02121	0.24582	1.25076
10.34200	-0.02121	0.24582	1.25046
10.34300	-0.02121	0.24490	1.24908
10.34400	-0.02106	0.24399	1.24817
10.34500	-0.02106	0.24292	1.24527
10.34600	-0.02060	0.24277	1.24527
10.34700	-0.02090	0.24261	1.24481
10.34800	-0.02151	0.23941	1.24313
10.34900	-0.02090	0.23987	1.24298
10.35000	-0.02213	0.24033	1.23978
10.35100	-0.02151	0.24017	1.24298
10.35200	-0.02136	0.23880	1.24008
10.35300	-0.02075	0.23880	1.24039
10.35400	-0.02197	0.23880	1.23825
10.35500	-0.02075	0.23727	1.23642
10.35600	-0.01999	0.23834	1.23627
10.35700	-0.02060	0.23697	1.23642
10.35800	-0.01999	0.23804	1.23459
10.35900	-0.01877	0.23849	1.23581
10.36000	-0.01892	0.23804	1.23428
10.36100	-0.01846	0.23758	1.23276
10.36200	-0.01831	0.23682	1.23169
10.36300	-0.01755	0.23865	1.23123
10.36400	-0.01709	0.23819	1.22894
10.36500	-0.01694	0.23819	1.22818
10.36600	-0.01572	0.23758	1.22849
10.36700	-0.01648	0.23865	1.22559
10.36800	-0.01495	0.23773	1.22498
10.36900	-0.01602	0.23727	1.22452
10.37000	-0.01480	0.23758	1.22467
10.37100	-0.01480	0.23773	1.22528
10.37200	-0.01572	0.23804	1.22345
10.37300	-0.01587	0.23880	1.22238
10.37400	-0.01373	0.23972	1.22223
10.37500	-0.01511	0.24002	1.22330
10.37600	-0.01404	0.24063	1.22375
10.37700	-0.01343	0.24185	1.22269
10.37800	-0.01297	0.24246	1.22208
10.37900	-0.01358	0.24521	1.22055
10.38000	-0.01144	0.24536	1.22086
10.38100	-0.01053	0.24704	1.21979
10.38200	-0.01053	0.24704	1.21948
10.38300	-0.00931	0.24826	1.22025
10.38400	-0.01007	0.24872	1.21948
10.38500	-0.00854	0.24963	1.21948
10.38600	-0.00992	0.24796	1.22116
10.38700	-0.00900	0.24872	1.22086
10.38800	-0.00916	0.24857	1.22009
10.38900	-0.01007	0.24826	1.22025
10.39000	-0.01053	0.24841	1.21964
10.39100	-0.00946	0.24765	1.22101
10.39200	-0.00885	0.24841	1.22192
10.39300	-0.00900	0.24658	1.21964
10.39400	-0.00900	0.24796	1.22177
10.39500	-0.00809	0.24841	1.22055
10.39600	-0.00732	0.24719	1.22055
10.39700	-0.00961	0.24933	1.22101
10.39800	-0.00671	0.24765	1.22025
10.39900	-0.00580	0.24918	1.22208
10.40000	-0.00687	0.24811	1.22147
10.40100	-0.00641	0.25009	1.22162
10.40200	-0.00519	0.24918	1.22116
10.40300	-0.00534	0.25040	1.22086
10.40400	-0.00412	0.24994	1.22086
10.40500	-0.00366	0.24979	1.22055
10.40600	-0.00137	0.25040	1.22162
10.40700	-0.00275	0.24872	1.22101
10.40800	-0.00259	0.24918	1.22101
10.40900	-0.00259	0.24918	1.22269
10.41000	-0.00351	0.24918	1.22177
10.41100	-0.00458	0.24765	1.22086
10.41200	-0.00366	0.24704	1.22314
10.41300	-0.00351	0.24582	1.22284
10.41400	-0.00473	0.24597	1.22177
10.41500	-0.00381	0.24643	1.22314
10.41600	-0.00458	0.24597	1.22330
10.41700	-0.00519	0.24658	1.22360
10.41800	-0.00397	0.24719	1.22314
10.41900	-0.00458	0.24734	1.22437
10.42000	-0.00443	0.24796	1.22391
10.42100	-0.00183	0.25024	1.22345
10.42200	-0.00320	0.25208	1.22589
10.42300	-0.00107	0.25146	1.22726
10.42400	-0.00107	0.25284	1.22803
10.42500	-0.00031	0.25253	1.22757
10.42600	-0.00107	0.25375	1.22681
10.42700	-0.00092	0.25375	1.23032
10.42800	0.00031	0.25345	1.22925
10.42900	-0.00183	0.25406	1.22940
10.43000	-0.00107	0.25238	1.22925
10.43100	-0.00122	0.25177	1.23001
10.43200	-0.00168	0.25009	1.22925
10.43300	-0.00244	0.24902	1.22940
10.43400	-0.00259	0.24582	1.23062
10.43500	-0.00427	0.24551	1.23138
10.43600	-0.00473	0.24323	1.22986
10.43700	-0.00610	0.24307	1.23077
10.43800	-0.00626	0.24002	1.23001
10.43900	-0.00763	0.23865	1.23215
10.44000	-0.00687	0.23651	1.22955
10.44100	-0.00809	0.23621	1.23230
10.44200	-0.00854	0.23682	1.23199
10.44300	-0.00900	0.23453	1.23123
10.44400	-0.01007	0.23483	1.23322
10.44500	-0.01007	0.23453	1.23093
10.44600	-0.01083	0.23392	1.23077
10.44700	-0.01190	0.23361	1.23230
10.44800	-0.01160	0.23331	1.23322
10.44900	-0.01373	0.23270	1.23062
10.45000	-0.01343	0.23148	1.23276
10.45100	-0.01190	0.23285	1.23428
10.45200	-0.01434	0.23239	1.23398
10.45300	-0.01495	0.23209	1.23428
10.45400	-0.01358	0.23300	1.23428
10.45500	-0.01526	0.22949	1.23413
10.45600	-0.01480	0.23010	1.23550
10.45700	-0.01678	0.22934	1.23444
10.45800	-0.01724	0.22858	1.23611
10.45900	-0.01648	0.22766	1.23657
10.46000	-0.01740	0.22751	1.23642
10.46100	-0.01785	0.22583	1.23627
10.46200	-0.01816	0.22491	1.23764
10.46300	-0.01999	0.22354	1.23917
10.46400	-0.02060	0.22171	1.23764
10.46500	-0.02014	0.22079	1.23795
10.46600	-0.02075	0.21927	1.23871
10.46700	-0.02136	0.21957	1.23825
10.46800	-0.02151	0.21774	1.24008
10.46900	-0.02304	0.21561	1.23901
10.47000	-0.02335	0.21423	1.23810
10.47100	-0.02441	0.21133	1.23886
10.47200	-0.02350	0.20996	1.23917
10.47300	-0.02487	0.20737	1.23810
10.47400	-0.02533	0.20493	1.23917
10.47500	-0.02594	0.20477	1.23901
10.47600	-0.02609	0.20325	1.23779
10.47700	-0.02609	0.19958	1.23795
10.47800	-0.02747	0.19836	1.23932
10.47900	-0.02762	0.19806	1.23779
10.48000	-0.02731	0.19806	1.23810
10.48100	-0.02991	0.19684	1.23932
10.48200	-0.02930	0.19547	1.23962
10.48300	-0.02975	0.19455	1.24069
10.48400	-0.02991	0.19592	1.24023
10.48500	-0.03006	0.19455	1.24069
10.48600	-0.03189	0.19562	1.24008
10.48700	-0.03113	0.19592	1.24191
10.48800	-0.03220	0.19470	1.24115
10.48900	-0.03281	0.19333	1.24268
10.49000	-0.03357	0.19241	1.24161
10.49100	-0.03342	0.19104	1.24207
10.49200	-0.03448	0.19104	1.24146
10.49300	-0.03448	0.18875	1.24222
10.49400	-0.03571	0.18845	1.24130
10.49500	-0.03540	0.18845	1.24130
10.49600	-0.03525	0.18631	1.24023
10.49700	-0.03418	0.18402	1.23993
10.49800	-0.03494	0.18295	1.23932
10.49900	-0.03632	0.18158	1.23917
10.50000	-0.03525	0.18021	1.23871
10.50100	-0.03342	0.17868	1.23642
10.50200	-0.03448	0.17883	1.23764
10.50300	-0.03464	0.17670	1.23322
10.50400	-0.03448	0.17746	1.23398
10.50500	-0.03540	0.17487	1.23383
10.50600	-0.03540	0.17502	1.23138
10.50700	-0.03540	0.17517	1.23077
10.50800	-0.03616	0.17426	1.22955
10.50900	-0.03448	0.17487	1.22910
10.51000	-0.03448	0.17502	1.22894
10.51100	-0.03464	0.17517	1.22818
10.51200	-0.03372	0.17548	1.22910
10.51300	-0.03403	0.17487	1.22696
10.51400	-0.03494	0.17593	1.22665
10.51500	-0.03357	0.17670	1.22528
10.51600	-0.03418	0.17715	1.22620
10.51700	-0.03479	0.17731	1.22559
10.51800	-0.03647	0.17685	1.22620
10.51900	-0.03693	0.17853	1.22742
10.52000	-0.03784	0.17990	1.22574
10.52100	-0.03876	0.18036	1.22650
10.52200	-0.04120	0.17899	1.22650
10.52300	-0.04105	0.18082	1.22772
10.52400	-0.04028	0.17899	1.22574
10.52500	-0.04135	0.18112	1.22589
10.52600	-0.04074	0.18097	1.22635
10.52700	-0.03967	0.17914	1.22650
10.52800	-0.03876	0.18066	1.22559
10.52900	-0.03876	0.17944	1.22406
10.53000	-0.03815	0.17792	1.22345
10.53100	-0.03677	0.17776	1.22162
10.53200	-0.03616	0.17853	1.21918
10.53300	-0.03693	0.17593	1.21750
10.53400	-0.03586	0.17426	1.21704
10.53500	-0.03799	0.17181	1.21384
10.53600	-0.03601	0.17075	1.21292
10.53700	-0.03616	0.16983	1.21185
10.53800	-0.03647	0.16754	1.20987
10.53900	-0.03799	0.16647	1.20819
10.54000	-0.03815	0.16525	1.20621
10.54100	-0.03799	0.16403	1.20392
10.54200	-0.03952	0.16159	1.20377
10.54300	-0.03860	0.16281	1.20239
10.54400	-0.03922	0.16037	1.20132
10.54500	-0.03860	0.16159	1.20041
10.54600	-0.03860	0.16205	1.19965
10.54700	-0.03815	0.16251	1.20163
10.54800	-0.03922	0.16296	1.19904
10.54900	-0.03738	0.16342	1.19934
10.55000	-0.03799	0.16312	1.20163
10.55100	-0.03815	0.16525	1.19965
10.55200	-0.03754	0.16479	1.20148
10.55300	-0.03647	0.16495	1.20178
10.55400	-0.03693	0.16739	1.20331
10.55500	-0.03616	0.16769	1.20483
10.55600	-0.03616	0.16708	1.20468
10.55700	-0.03723	0.16830	1.20575
10.55800	-0.03586	0.16724	1.20499
10.55900	-0.03601	0.16693	1.20682
10.56000	-0.03815	0.16769	1.20743
10.56100	-0.03647	0.16541	1.20834
10.56200	-0.03723	0.16449	1.21002
10.56300	-0.03830	0.16449	1.21094
10.56400	-0.03891	0.16403	1.21002
10.56500	-0.04044	0.16129	1.21078
10.56600	-0.04028	0.16022	1.21323
10.56700	-0.03952	0.16006	1.21384
10.56800	-0.03967	0.16022	1.21582
10.56900	-0.04120	0.15823	1.21628
10.57000	-0.03891	0.15991	1.21918
10.57100	-0.03983	0.15930	1.22116
10.57200	-0.03693	0.16037	1.22284
10.57300	-0.03738	0.16129	1.22482
10.57400	-0.03464	0.15976	1.22604
10.57500	-0.03433	0.16220	1.22894
10.57600	-0.03296	0.16418	1.23123
10.57700	-0.03159	0.16479	1.23413
10.57800	-0.03067	0.16571	1.23566
10.57900	-0.03174	0.16769	1.23703
10.58000	-0.03006	0.16876	1.24130
10.58100	-0.02975	0.16846	1.24298
10.58200	-0.03006	0.16983	1.24466
10.58300	-0.03098	0.16983	1.24496
10.58400	-0.03006	0.16907	1.24741
10.58500	-0.03052	0.16937	1.24878
10.58600	-0.03036	0.16815	1.24939
10.58700	-0.02960	0.16907	1.25076
10.58800	-0.03021	0.16510	1.25244
10.58900	-0.02991	0.16617	1.25412
10.59000	-0.02899	0.16281	1.25336
10.59100	-0.03021	0.16373	1.25412
10.59200	-0.02899	0.16266	1.25595
10.59300	-0.02899	0.16281	1.25565
10.59400	-0.02945	0.16190	1.25687
10.59500	-0.03006	0.16281	1.25595
10.59600	-0.02884	0.16098	1.25763
10.59700	-0.02899	0.16205	1.25839
10.59800	-0.02914	0.16205	1.25854
10.59900	-0.02808	0.16312	1.26022
10.60000	-0.02884	0.16388	1.26053
10.60100	-0.02869	0.16434	1.26099
10.60200	-0.02869	0.16418	1.26221
10.60300	-0.02975	0.16556	1.26129
10.60400	-0.03082	0.16678	1.26221
10.60500	-0.03113	0.16800	1.26236
10.60600	-0.03113	0.16876	1.26266
10.60700	-0.03281	0.16937	1.26373
10.60800	-0.03372	0.17044	1.26404
10.60900	-0.03235	0.17303	1.26419
10.61000	-0.03342	0.17365	1.26434
10.61100	-0.03342	0.17380	1.26251
10.61200	-0.03372	0.17532	1.26373
10.61300	-0.03250	0.17624	1.26419
10.61400	-0.03372	0.17609	1.26251
10.61500	-0.03403	0.17578	1.26389
10.61600	-0.03265	0.17715	1.26205
10.61700	-0.03326	0.17731	1.26129
10.61800	-0.03235	0.17746	1.26053
10.61900	-0.03326	0.17822	1.26068
10.62000	-0.03296	0.17822	1.26007
10.62100	-0.03189	0.17822	1.25916
10.62200	-0.03143	0.17914	1.25885
10.62300	-0.03281	0.18021	1.25732
10.62400	-0.03174	0.18051	1.25717
10.62500	-0.03159	0.18234	1.25763
10.62600	-0.03128	0.18402	1.25732
10.62700	-0.03021	0.18646	1.25900
10.62800	-0.03052	0.18814	1.25977
10.62900	-0.02945	0.19089	1.25916
10.63000	-0.02869	0.19333	1.26129
10.63100	-0.02853	0.19699	1.26495
10.63200	-0.03006	0.19943	1.26419
10.63300	-0.02655	0.20203	1.26541
10.63400	-0.02731	0.20370	1.26724
10.63500	-0.02655	0.20676	1.27045
10.63600	-0.02670	0.20874	1.27121
10.63700	-0.02701	0.21088	1.27289
10.63800	-0.02808	0.21103	1.27457
10.63900	-0.03036	0.21149	1.27594
10.64000	-0.03067	0.21133	1.27686
10.64100	-0.03098	0.21164	1.27777
10.64200	-0.03311	0.20935	1.28052
10.64300	-0.03189	0.20874	1.28052
10.64400	-0.03128	0.20721	1.28174
10.64500	-0.03098	0.20599	1.28281
10.64600	-0.02884	0.20294	1.28281
10.64700	-0.02762	0.20126	1.28250
10.64800	-0.02686	0.19913	1.28296
10.64900	-0.02609	0.19791	1.28174
10.65000	-0.02533	0.19394	1.28159
10.65100	-0.02396	0.19333	1.28311
10.65200	-0.02426	0.19150	1.28204
10.65300	-0.02518	0.18967	1.28159
10.65400	-0.02304	0.18860	1.28159
10.65500	-0.02487	0.18555	1.28403
10.65600	-0.02609	0.18555	1.28265
10.65700	-0.02686	0.18402	1.28448
10.65800	-0.02716	0.18433	1.28525
10.65900	-0.02823	0.18219	1.28693
10.66000	-0.02914	0.18250	1.28876
10.66100	-0.02914	0.18188	1.28799
10.66200	-0.02945	0.18021	1.29120
10.66300	-0.02869	0.18097	1.29288
10.66400	-0.02899	0.18143	1.29379
10.66500	-0.02975	0.17975	1.29608
10.66600	-0.02853	0.18036	1.29700
10.66700	-0.02701	0.17960	1.29837
10.66800	-0.02853	0.17899	1.29959
10.66900	-0.02731	0.17685	1.30173
10.67000	-0.02899	0.17471	1.30203
10.67100	-0.02838	0.17181	1.30280
10.67200	-0.02899	0.17197	1.30249
10.67300	-0.02975	0.16830	1.30234
10.67400	-0.02945	0.16571	1.30432
10.67500	-0.02930	0.16190	1.30478
10.67600	-0.03082	0.16052	1.30432
10.67700	-0.03204	0.15762	1.30402
10.67800	-0.03296	0.15518	1.30295
10.67900	-0.03433	0.15472	1.30356
10.68000	-0.03586	0.15396	1.30264
10.68100	-0.03754	0.15305	1.30356
10.68200	-0.03784	0.15259	1.30280
10.68300	-0.03891	0.15533	1.30402
10.68400	-0.03998	0.15411	1.30539
10.68500	-0.04028	0.15518	1.30646
10.68600	-0.03998	0.15640	1.30676
10.68700	-0.04013	0.15778	1.30722
10.68800	-0.04044	0.15930	1.30707
10.68900	-0.04120	0.16220	1.30814
10.69000	-0.04089	0.16342	1.30859
10.69100	-0.04196	0.16724	1.30920
10.69200	-0.04211	0.16693	1.30981
10.69300	-0.04242	0.16922	1.31073
10.69400	-0.04318	0.16953	1.31027
10.69500	-0.04578	0.16861	1.31134
10.69600	-0.04623	0.16769	1.31027
10.69700	-0.04669	0.16602	1.30981
10.69800	-0.04608	0.16388	1.31042
10.69900	-0.04868	0.16190	1.30829
10.70000	-0.04730	0.15991	1.30981
10.70100	-0.04944	0.15732	1.30844
10.70200	-0.04898	0.15549	1.30905
10.70300	-0.04944	0.15518	1.30905
10.70400	-0.04959	0.15381	1.30890
10.70500	-0.04745	0.15472	1.30905
10.70600	-0.04669	0.15594	1.30966
10.70700	-0.04547	0.15701	1.30936
10.70800	-0.04578	0.15915	1.31165
10.70900	-0.04471	0.16266	1.31210
10.71000	-0.04318	0.16495	1.31409
10.71100	-0.04395	0.16754	1.31516
10.71200	-0.04501	0.17044	1.31592
10.71300	-0.04486	0.17151	1.31821
10.71400	-0.04562	0.17365	1.31821
10.71500	-0.04807	0.17410	1.31958
10.71600	-0.04791	0.17654	1.31989
10.71700	-0.04868	0.17563	1.32172
10.71800	-0.05157	0.17471	1.32217
10.71900	-0.05386	0.17410	1.32263
10.72000	-0.05463	0.17380	1.32401
10.72100	-0.05508	0.17227	1.32416
10.72200	-0.05569	0.17075	1.32233
10.72300	-0.05722	0.17075	1.32202
10.72400	-0.05707	0.16891	1.32202
10.72500	-0.05753	0.16891	1.32156
10.72600	-0.05859	0.16861	1.32355
10.72700	-0.05768	0.16754	1.32141
10.72800	-0.05829	0.16830	1.32141
10.72900	-0.05630	0.16769	1.31989
10.73000	-0.05814	0.16800	1.31866
10.73100	-0.05768	0.16922	1.32095
10.73200	-0.05692	0.17166	1.31989
10.73300	-0.05692	0.17166	1.31989
10.73400	-0.05463	0.17258	1.31958
10.73500	-0.05386	0.17288	1.31989
10.73600	-0.05493	0.17517	1.32111
10.73700	-0.05600	0.17532	1.31912
10.73800	-0.05569	0.17548	1.32065
10.73900	-0.05798	0.17609	1.31973
10.74000	-0.05646	0.17532	1.32126
10.74100	-0.05630	0.17578	1.32065
10.74200	-0.05859	0.17441	1.32172
10.74300	-0.05844	0.17593	1.32172
10.74400	-0.05829	0.17502	1.32217
10.74500	-0.05890	0.17365	1.32034
10.74600	-0.05844	0.17365	1.32004
10.74700	-0.05798	0.17197	1.32004
10.74800	-0.06027	0.17044	1.31912
10.74900	-0.05722	0.16983	1.32004
10.75000	-0.05920	0.16724	1.31790
10.75100	-0.05646	0.16464	1.31760
10.75200	-0.05722	0.16235	1.31668
10.75300	-0.05783	0.16113	1.31485
10.75400	-0.05692	0.15915	1.31470
10.75500	-0.05722	0.15717	1.31195
10.75600	-0.05844	0.15488	1.31073
10.75700	-0.05569	0.15396	1.30951
10.75800	-0.05737	0.15274	1.30951
10.75900	-0.05600	0.15137	1.30661
10.76000	-0.05707	0.15015	1.30630
10.76100	-0.05615	0.14999	1.30295
10.76200	-0.05646	0.14893	1.30325
10.76300	-0.05936	0.14969	1.30203
10.76400	-0.05875	0.14908	1.30081
10.76500	-0.05859	0.14877	1.30066
10.76600	-0.06134	0.14908	1.29913
10.76700	-0.06149	0.14923	1.29730
10.76800	-0.06180	0.14999	1.29791
10.76900	-0.06073	0.14999	1.29684
10.77000	-0.06424	0.14984	1.29562
10.77100	-0.06302	0.15030	1.29425
10.77200	-0.06271	0.15182	1.29288
10.77300	-0.06317	0.14984	1.29105
10.77400	-0.06302	0.14969	1.29044
10.77500	-0.06271	0.14954	1.28754
10.77600	-0.06210	0.14786	1.28601
10.77700	-0.06088	0.14755	1.28494
10.77800	-0.05966	0.14511	1.28113
10.77900	-0.06012	0.14191	1.27945
10.78000	-0.06058	0.14084	1.27777
10.78100	-0.05951	0.13901	1.27518
10.78200	-0.05951	0.13672	1.27548
10.78300	-0.05966	0.13382	1.27243
10.78400	-0.05875	0.13290	1.27029
10.78500	-0.06073	0.12985	1.26968
10.78600	-0.05920	0.12711	1.26907
10.78700	-0.05936	0.12650	1.26801
10.78800	-0.06149	0.12573	1.26892
10.78900	-0.06149	0.12527	1.26938
10.79000	-0.06210	0.12360	1.27014
10.79100	-0.06134	0.12177	1.27289
10.79200	-0.06287	0.12283	1.27350
10.79300	-0.06180	0.12222	1.27563
10.79400	-0.06302	0.12299	1.27777
10.79500	-0.06424	0.12207	1.27716
10.79600	-0.06546	0.11993	1.28036
10.79700	-0.06546	0.11993	1.28098
10.79800	-0.06775	0.11978	1.28281
10.79900	-0.07065	0.11826	1.28510
10.80000	-0.07065	0.11612	1.28555
10.80100	-0.07095	0.11353	1.28662
10.80200	-0.07156	0.11322	1.28830
10.80300	-0.07156	0.10986	1.28891
10.80400	-0.07324	0.10880	1.28922
10.80500	-0.07309	0.10483	1.29227
10.80600	-0.07278	0.10345	1.29272
10.80700	-0.07401	0.10162	1.29257
10.80800	-0.07294	0.09903	1.29364
10.80900	-0.07416	0.09674	1.29364
10.81000	-0.07370	0.09628	1.29532
10.81100	-0.07248	0.09399	1.29684
10.81200	-0.07217	0.09521	1.29791
10.81300	-0.07446	0.09415	1.29837
10.81400	-0.07492	0.09445	1.29990
10.81500	-0.07492	0.09705	1.30188
10.81600	-0.07538	0.09689	1.30188
10.81700	-0.07385	0.09659	1.30524
10.81800	-0.07629	0.09720	1.30402
10.81900	-0.07538	0.09720	1.30646
10.82000	-0.07721	0.09827	1.30905
10.82100	-0.07629	0.09781	1.30951
10.82200	-0.07675	0.09674	1.31073
10.82300	-0.07599	0.09689	1.31012
10.82400	-0.07462	0.09491	1.31042
10.82500	-0.07645	0.09369	1.31088
10.82600	-0.07584	0.09262	1.31317
10.82700	-0.07721	0.08987	1.31348
10.82800	-0.07477	0.08759	1.31287
10.82900	-0.07446	0.08499	1.31393
10.83000	-0.07584	0.08301	1.31424
10.83100	-0.07568	0.08148	1.31348
10.83200	-0.07629	0.07965	1.31287
10.83300	-0.07614	0.07828	1.31271
10.83400	-0.07568	0.07675	1.31088
10.83500	-0.07675	0.07645	1.31149
10.83600	-0.07813	0.07660	1.30981
10.83700	-0.07721	0.07538	1.30798
10.83800	-0.07706	0.07599	1.30722
10.83900	-0.07736	0.07629	1.30524
10.84000	-0.07751	0.07614	1.30493
10.84100	-0.07751	0.07736	1.30127
10.84200	-0.07675	0.07736	1.29898
10.84300	-0.07675	0.07721	1.29639
10.84400	-0.07660	0.07828	1.29471
10.84500	-0.07767	0.07736	1.29242
10.84600	-0.07843	0.07492	1.28983
10.84700	-0.07782	0.07446	1.28662
10.84800	-0.07843	0.07523	1.28372
10.84900	-0.07828	0.07141	1.28113
10.85000	-0.07828	0.07187	1.27991
10.85100	-0.07721	0.07050	1.27701
10.85200	-0.07813	0.06927	1.27655
10.85300	-0.07797	0.06912	1.27579
10.85400	-0.07660	0.06683	1.27411
10.85500	-0.07507	0.06805	1.27090
10.85600	-0.07629	0.06897	1.27182
10.85700	-0.07706	0.06973	1.27106
10.85800	-0.07477	0.06866	1.26984
10.85900	-0.07446	0.07156	1.26877
10.86000	-0.07523	0.07263	1.26694
10.86100	-0.07584	0.07248	1.26831
10.86200	-0.07706	0.07385	1.26648
10.86300	-0.07645	0.07416	1.26480
10.86400	-0.07828	0.07477	1.26480
10.86500	-0.07813	0.07462	1.26129
10.86600	-0.07935	0.07507	1.26251
10.86700	-0.08209	0.07492	1.25961
10.86800	-0.08362	0.07309	1.25778
10.86900	-0.08377	0.07339	1.25763
10.87000	-0.08499	0.07019	1.25443
10.87100	-0.08591	0.07004	1.25275
10.87200	-0.08667	0.07019	1.25046
10.87300	-0.08728	0.06760	1.24878
10.87400	-0.08682	0.06790	1.24756
10.87500	-0.08759	0.06653	1.24649
10.87600	-0.08728	0.06866	1.24603
10.87700	-0.08575	0.06912	1.24466
10.87800	-0.08545	0.06912	1.24405
10.87900	-0.08514	0.06744	1.24100
10.88000	-0.08316	0.06927	1.24451
10.88100	-0.08362	0.06943	1.24344
10.88200	-0.08224	0.06943	1.24313
10.88300	-0.08148	0.07004	1.24313
10.88400	-0.08072	0.07065	1.24298
10.88500	-0.07996	0.07019	1.24466
10.88600	-0.07919	0.06912	1.24496
10.88700	-0.08087	0.07111	1.24619
10.88800	-0.08118	0.07004	1.24481
10.88900	-0.08316	0.06927	1.24603
10.89000	-0.08453	0.06943	1.24802
10.89100	-0.08621	0.07050	1.24786
10.89200	-0.08881	0.07095	1.24710
10.89300	-0.09079	0.07050	1.24878
10.89400	-0.09506	0.06943	1.24710
10.89500	-0.09537	0.06897	1.24756
10.89600	-0.09644	0.06943	1.24725
10.89700	-0.09903	0.06805	1.24710
10.89800	-0.09979	0.06683	1.24542
10.89900	-0.10239	0.06561	1.24573
10.90000	-0.10239	0.06348	1.24649
10.90100	-0.10178	0.06210	1.24481
10.90200	-0.09888	0.06165	1.24451
10.90300	-0.09933	0.06088	1.24542
10.90400	-0.09827	0.05966	1.24649
10.90500	-0.09491	0.05768	1.24710
10.90600	-0.09338	0.05783	1.24985
10.90700	-0.09232	0.05600	1.25122
10.90800	-0.09109	0.05554	1.25198
10.90900	-0.09109	0.05371	1.25519
10.91000	-0.09109	0.05264	1.25732
10.91100	-0.09399	0.05066	1.25900
10.91200	-0.09521	0.04990	1.26053
10.91300	-0.09842	0.04715	1.26343
10.91400	-0.10101	0.04456	1.26617
10.91500	-0.10239	0.04227	1.26724
10.91600	-0.10452	0.03860	1.26740
10.91700	-0.10468	0.03448	1.26801
10.91800	-0.10605	0.03052	1.26953
10.91900	-0.10605	0.02502	1.27106
10.92000	-0.10788	0.01968	1.27228
10.92100	-0.10559	0.01678	1.27243
10.92200	-0.10666	0.01038	1.27289
10.92300	-0.10742	0.00473	1.27441
10.92400	-0.10834	0.00015	1.27457
10.92500	-0.11261	-0.00397	1.27609
10.92600	-0.11429	-0.00702	1.27640
10.92700	-0.11658	-0.01160	1.27762
10.92800	-0.11948	-0.01587	1.27731
10.92900	-0.12146	-0.02136	1.28052
10.93000	-0.12619	-0.02182	1.28174
10.93100	-0.12787	-0.02701	1.28204
10.93200	-0.13123	-0.02884	1.28296
10.93300	-0.14374	-0.02945	1.28693
10.93400	-0.16617	-0.02304	1.28754
10.93500	-0.17090	-0.01602	1.28967
10.93600	-0.18463	-0.01770	1.28998
10.93700	-0.19302	-0.02670	1.28815
10.93800	-0.18799	-0.03830	1.28967
10.93900	-0.19440	-0.04166	1.29013
10.94000	-0.19073	-0.04837	1.29044
10.94100	-0.19440	-0.05554	1.29440
10.94200	-0.20340	-0.06149	1.29379
10.94300	-0.20752	-0.06454	1.29410
10.94400	-0.21545	-0.07126	1.29532
10.94500	-0.22217	-0.07462	1.29440
10.94600	-0.22873	-0.07980	1.29654
10.94700	-0.23575	-0.08286	1.29608
10.94800	-0.23712	-0.08530	1.30005
10.94900	-0.23743	-0.08789	1.30188
10.95000	-0.23865	-0.08957	1.30295
10.95100	-0.23972	-0.09415	1.30585
10.95200	-0.24109	-0.09491	1.30661
10.95300	-0.24323	-0.09644	1.31027
10.95400	-0.24536	-0.09918	1.31241
10.95500	-0.24658	-0.09964	1.31454
10.95600	-0.24765	-0.09872	1.31531
10.95700	-0.24963	-0.09720	1.31821
10.95800	-0.24780	-0.09659	1.32050
10.95900	-0.24750	-0.09781	1.32370
10.96000	-0.24902	-0.09933	1.32629
10.96100	-0.25024	-0.10452	1.32751
10.96200	-0.25070	-0.10910	1.32782
10.96300	-0.24902	-0.11108	1.32935
10.96400	-0.25101	-0.11581	1.33057
10.96500	-0.25116	-0.12146	1.33133
